"Store_Name","Longitude","Latitude","Address","Address Line #2","City","State","Zip5","Zip4","County"
"Shloms Heimish Corporation","-73.995644","40.635094","5104 12th Ave","","Brooklyn","NY","11219","3424","KINGS"
"Ms. Convenience Inc","-74.028526","40.622505","8610 4th Ave","","Brooklyn","NY","11209","5108","KINGS"
"Central Deli & Grocery Corp","-73.915337","40.692528","427 Central Ave","","Brooklyn","NY","11221","5039","KINGS"
"West 54 Deli Corp","-73.983093","40.764236","250 W 54th St","","New York","NY","10019","5515","NEW YORK"
"Fleisher's Grass-fed & Organic Meats","-73.980148","40.676868","192 5th Ave","Ste A","Brooklyn","NY","11217","3296","KINGS"
"Juquilita Laundry & Deli Corp","-74.116791","40.632877","343 Broadway","","Staten Island","NY","10310","2001","RICHMOND"
"Westchester Farm Corp","-73.915924","40.816387","422B Westchester Ave","","Bronx","NY","10455","1308","BRONX"
"Value Deli & Grill Inc","-74.166237","40.63274","281 South Ave","","Staten Island","NY","10303","1408","RICHMOND"
"Renwick Deli Grocery Corp","-74.0131","41.494637","124 Renwick St","","Newburgh","NY","12550","5932","ORANGE"
"Jerome Meat & Produce Corporation","-73.883179","40.881115","3425 Jerome Ave","","Bronx","NY","10467","1049","BRONX"
"1600 Madison Avenue Food Corp DBA Ranch Market","-73.949013","40.794392","1600 Madison Ave","","New York","NY","10029","3823","NEW YORK"
"Rosedale Discount Store Corp","-73.739525","40.660141","14402 243rd St","","Rosedale","NY","11422","2328","QUEENS"
"Daraliz Deli Corp","-73.900436","40.815018","699 Beck St","","Bronx","NY","10455","3421","BRONX"
"180th St Family Deli Grocery","-73.889397","40.848343","676 E 180th St","","Bronx","NY","10457","3554","BRONX"
"A Plus Inc.","-73.844238","40.878334","3565 Boston Road, Unit A","","Bronx","NY","10469","","BRONX"
"Busti Country Convenience Grocery","-79.284096","42.037579","890 Busti Sugar Grove Rd","","Jamestown","NY","14701","9510","CHAUTAUQUA"
"RS Supermarket Corp DBA Bravo Supermarket","-73.587898","40.759861","306 Post Ave","","Westbury","NY","11590","2231","NASSAU"
"El Mocano Deli Grocery Corp","-73.831612","40.89962","18 E Sandford Blvd","","Mount Vernon","NY","10550","4510","WESTCHESTER"
"Stewarts Shop 176","-73.783829","42.619568","33 Frontage Rd","","Glenmont","NY","12077","4805","ALBANY"
"Grocery Centro America Inc","-73.666962","41.003319","199 1/2 Irving Ave","","Port Chester","NY","10573","3918","WESTCHESTER"
"Jemma Francis Grocery & Meat Market","-73.936584","42.807201","789 Albany St","","Schenectady","NY","12307","1303","SCHENECTADY"
"Ali Kings Deli Corp","-73.905151","40.827133","1097 Boston Rd","","Bronx","NY","10456","6755","BRONX"
"Best Yet Market Of New Hyde Park","-73.659325","40.753014","3350 Hillside Ave","","New Hyde Park","NY","11040","2706","NASSAU"
"Roosevelt Square Deli & Coffee Shop Inc","-73.837502","40.91275","23 W Prospect Ave","","Mount Vernon","NY","10550","2008","WESTCHESTER"
"Anvi Deli & Grocery Inc","-73.873528","40.72049","6301 Dry Harbor Rd","","Middle Village","NY","11379","1964","QUEENS"
"Walmart Supercenter 4403","-73.668877","43.331314","24 Quaker Rd","","Queensbury","NY","12804","1711","WARREN"
"84 Cases & Kegs","-76.161629","43.018169","2008 South Ave","","Syracuse","NY","13207","2022","ONONDAGA"
"Maspeth Organic Food & Grill Deli Corp","-73.892174","40.727848","7101 Grand Ave","","Maspeth","NY","11378","1822","QUEENS"
"DeCicco of CR LLC  DBA DeCicco Marketplace","-73.6063","41.268631","Route 121 & 35","Cross River Plaza","Cross River","NY","10518","","WESTCHESTER"
"Tropical Fruits & Vegetables Corp","-73.906013","40.879471","234 W 231st St","","Bronx","NY","10463","5357","BRONX"
"Quagliata Bros","-73.877213","40.712914","7512 Metropolitan Ave","","Middle Village","NY","11379","2639","QUEENS"
"Kosher King Inc.","-73.968819","40.604637","555 Kings Hwy","","Brooklyn","NY","11223","2003","KINGS"
"S & Friendly Deli & Groceries","-73.947189","40.700214","211 Harrison Ave","","Brooklyn","NY","11206","5034","KINGS"
"Satmar Meat Market Inc","-73.98362","40.632809","4525 16th Ave","","Brooklyn","NY","11204","1102","KINGS"
"Barcelona Grocery & Deli Corp","-73.875511","40.8293","1601 Westchester Ave","","Bronx","NY","10472","2918","BRONX"
"Danerys Grocery Corp","-73.891258","40.841576","765 E 175th St","","Bronx","NY","10460","4632","BRONX"
"Heights Prime Meats Inc","-73.993774","40.697723","59 Clark St","","Brooklyn","NY","11201","2415","KINGS"
"V S Deli Grocery & Meat Corp","-73.961029","40.708584","326 Roebling St","","Brooklyn","NY","11211","6268","KINGS"
"H and K Deli Grocery","-73.952446","40.650875","813 Rogers Ave","","Brookllyn","NY","11226","4283","KINGS"
"Los Poblanitos Deli Grocery Corp","-73.843094","40.695217","10261 Jamaica Ave","","Richmond Hill","NY","11418","2010","QUEENS"
"Your Choice Supermarket Inc","-73.907127","40.668968","85 Belmont Ave","","Brooklyn","NY","11212","6718","KINGS"
"Mi Casa Bakery Corp","-73.899811","40.867931","58 W Kingsbridge Rd","","Bronx","NY","10468","7509","BRONX"
"656 Food Mart Inc","-73.908463","40.816032","656 Westchester Ave","","Bronx","NY","10455","1603","BRONX"
"Al-Baraka Place LLC","-74.073349","40.63895","646 Bay St","","Staten Island","NY","10304","3806","RICHMOND"
"Kensington & Poultney Community Market","-78.820435","42.935226","900 Kensington Ave","","Buffalo","NY","14215","2717","ERIE"
"Santurce Grocery Store","-73.926857","40.699078","159 Central Ave","","Brooklyn","NY","11221","2728","KINGS"
"South & North Happy Grocery & Deli, Inc.","-73.861595","40.83057","1200 White Plains Rd","","Bronx","NY","10472","4904","BRONX"
"Dazzle Bagel","-74.169334","40.558773","3295 Richmond Ave","","Staten Island","NY","10312","2137","RICHMOND"
"Ocean Farms Market Inc","-73.955124","40.618862","1776 Ocean Ave","kosher store with sub-tenant","Brooklyn","NY","11230","5401","KINGS"
"Banana Kings II Corporation","-73.964317","40.624889","1123 Avenue J","","Brooklyn","NY","11230","3609","KINGS"
"M.a.99 Plus","-74.133598","40.637794","144 Port Richmond Ave","","Staten Island","NY","10302","1335","RICHMOND"
"Zhi Wei Zhang GC","-73.963234","40.609917","1001 Avenue P","","Brooklyn","NY","11223","2326","KINGS"
"Forest Hills Deli Bagels Inc","-73.836754","40.717953","11210 Queens Blvd","","Forest Hills","NY","11375","6344","QUEENS"
"M.e. Deli Inc","-73.982101","40.658398","271 Prospect Park W","","Brooklyn","NY","11215","6035","KINGS"
"A Food Discount Inc","-73.916962","40.841297","1465 Jerome Ave","","Bronx","NY","10452","3308","BRONX"
"C & B Grocery","-73.986115","40.732784","248 E 14th St","","New York","NY","10003","4105","NEW YORK"
"Addailam Deli Grocery","-73.952003","40.692974","181 Nostrand Ave","","Brooklyn","NY","11205","4522","KINGS"
"Viraj Deli & Grocery Corp - Chip's Deli & Pizzeria","-76.109344","42.996361","5930 E Seneca Tpke","","Jamesville","NY","13078","9468","ONONDAGA"
"2126 Rockaway Gourmet Deli Inc","-73.88726","40.631447","2126 Rockaway Pkwy","","Brooklyn","NY","11236","5802","KINGS"
"Sajjad Deli and Grocery Inc","-73.923431","40.764393","3019 31st Ave","","Astoria","NY","11106","2404","QUEENS"
"Productos Mexicanos Y Centro Americanos Genesis N/A","-74.004974","40.651066","477 40th St","","Brooklyn","NY","11232","3405","KINGS"
"New African International Market","-73.901054","40.841785","1687 Washington Ave","","Bronx","NY","10457","7403","BRONX"
"Los Ranchos Deli Grocery","-73.881218","40.681026","3079 Fulton St","","Brooklyn","NY","11208","1235","KINGS"
"Christopher Mini Market Corp","-73.877686","40.826206","1539 Watson Ave","","Bronx","NY","10472","5329","BRONX"
"1 Junior Inc","-73.913574","40.677429","203 Thomas S Boyland St","","Brooklyn","NY","11233","3233","KINGS"
"Nice N Easy Grocery Shoppe 2803","-75.300423","43.835457","6215 Number Four Rd","","Lowville","NY","13367","3329","LEWIS"
"Seventeenth Street Gourmet Inc","-74.001259","40.741383","134 8th Ave","","New York","NY","10011","5108","NEW YORK"
"Old World Food Market","-73.934494","41.094009","40 Route 59","","Nyack","NY","10960","2913","ROCKLAND"
"Desai Convenience LLC","-73.920578","40.747814","3945 43rd Ave","","Sunnyside","NY","11104","3704","QUEENS"
"Noor Convenience Corp","-74.083511","40.575619","837 Father Capodanno Blvd","","Staten Island","NY","10305","","RICHMOND"
"Sheepshead Bay Deli & Grocery Corp","-73.954468","40.587402","1424 Sheepshead Bay Rd","","Brooklyn","NY","11235","3849","KINGS"
"Reemy's Discount & Convenience","-73.856148","40.842113","2250 E Tremont Ave","Store 4","Bronx","NY","10462","6303","BRONX"
"Lakaye Convenience Store Cafe","-73.769897","42.662567","221 Central Ave","","Albany","NY","12206","2611","ALBANY"
"HGS Enterprises Inc","-75.580727","43.280521","4644 Rome Taberg Rd","","Taberg","NY","13471","2744","ONEIDA"
"Baylor Grocery Inc.","-73.825935","40.764301","14118 Northern Blvd","","Flushing","NY","11354","4239","QUEENS"
"Jezca Meat & Grocery Corp.","-73.887642","40.747238","7814 Roosevelt Ave","","Jackson Heights","NY","11372","6626","QUEENS"
"Chunck Deli Inc","-73.999641","40.600166","2061 Bath Ave","","Brooklyn","NY","11214","4903","KINGS"
"D'Jean Camilo Deli Grocery Corp","-73.937752","40.843887","1253 Saint Nicholas Ave","","New York","NY","10032","1930","NEW YORK"
"N & Y Deli & Grocery LLC","-73.853943","40.833912","2118 Westchester Ave","","Bronx","NY","10462","4704","BRONX"
"B.P.M. Farm Corp","-73.076187","40.812496","411 Union Ave","","Holbrook","NY","11741","2032","SUFFOLK"
"Cibao Grocery","-77.612511","43.17255","776 Clinton Ave N","","Rochester","NY","14605","1111","MONROE"
"Pooja 23 Inc","-73.82563","40.758705","4123 Union St","","Flushing","NY","11355","2452","QUEENS"
"Goodluck Convenience Inc DBA Super Convenience","-74.005424","40.603455","1818 Bath Ave","","Brooklyn","NY","11214","4614","KINGS"
"Mahek Grocery Inc","-73.837822","40.718441","11084A Queens Blvd","","Forest Hills","NY","11375","6345","QUEENS"
"G & D Kosher Bakery Corp","-73.862274","40.729118","6379 Saunders St","","Rego Park","NY","11374","3137","QUEENS"
"Save-A-Lot West Seneca","-78.754356","42.863007","2305 Union Rd","","West Seneca","NY","14224","1447","ERIE"
"Shaker Mountain Canning Co LLC","-73.415039","42.466911","786 State Route 20","","New Lebanon","NY","12125","2924","COLUMBIA"
"Five Star Deli","-74.01429","41.500259","164 Broadway","","Newburgh","NY","12550","5519","ORANGE"
"Parks Seafood Center Inc","-73.817635","40.776764","2422 149th St","","Whitestone","NY","11357","3597","QUEENS"
"Santo De La Cruz GC","-73.905067","40.850922","1963 Grand Concourse","","Bronx","NY","10468","","BRONX"
"Dominican Meat Place Corp","-73.957954","40.644753","1067 Flatbush Ave","","Brooklyn","NY","11226","5419","KINGS"
"Ricky's Meat Market Corp","-73.860504","40.887444","3962 White Plains Rd","STORE #1","Bronx","NY","10473","2402","BRONX"
"7 Eleven 21450C","-74.153503","41.116146","28 Route 59","","Suffern","NY","10901","4811","ROCKLAND"
"Adams Fairacre Farms 4","-73.908661","41.573303","160 Old Post Rd","","Wappingers Falls","NY","12590","4923","DUTCHESS"
"Us Asia Market Inc","-73.993324","40.601578","2218 86th St","","Brooklyn","NY","11214","4108","KINGS"
"Robin Grocery & News Inc.","-73.899811","40.746502","6337 39th Ave","","Woodside","NY","11377","2858","QUEENS"
"Poukou Halal Food","-73.906303","40.813538","799 E 150th St","","Bronx","NY","10455","4411","BRONX"
"Etna Deli & Meat","-73.86821","40.68821","423 Etna St","","Brooklyn","NY","11208","1861","KINGS"
"Willow Ridge Convenient","-78.821281","43.012383","15 Willow Ridge Dr","Ste 1","Buffalo","NY","14228","3534","ERIE"
"Canaans Butcher Block LLC","-78.003258","42.717541","33 Main St S","","Perry","NY","14530","1521","WYOMING"
"Marine Park Glatt","-73.937798","40.614025","3415 Quentin Rd","","Brooklyn","NY","11234","4228","KINGS"
"North Clinton Deli Inc","-77.613693","43.184181","1340 N Clinton Ave","","Rochester","NY","14621","3365","MONROE"
"Keap St Gourmet Deli Corp","-73.954796","40.708714","332 Keap St","","Brooklyn","NY","11211","6451","KINGS"
"Liberty Gas Station And Convenience Store LLC","-76.130142","43.134575","200 S Main St","","North Syracuse","NY","13212","3106","ONONDAGA"
"Gra Convenient 1 Inc","-73.98156","40.613659","6501 Bay Pkwy","Ste 1B","Brooklyn","NY","11204","3956","KINGS"
"Jamieson Corners Convenience Store","-75.887497","43.366428","2047 County Route 17","","Williamstown","NY","13493","2211","OSWEGO"
"Dandy Mini Mart 33","-76.347221","42.394047","2700 Slaterville Road","","Slaterville","NY","14881","","TOMPKINS"
"Dandy Mini Mart 53","-76.342117","42.232712","Rt 96 & Mill St","","Candor","NY","13743","","TIOGA"
"Martinez's Deli Grocery","-73.885918","40.855965","620 E 188th St","","Bronx","NY","10458","6124","BRONX"
"Princesa Mini Market Corp","-73.886551","40.836945","940 E 174th St","Frnt 1","Bronx","NY","10460","5245","BRONX"
"Columbus Station, Llc","-73.822357","40.909813","390 E 3rd St","","Mount Vernon","NY","10553","5123","WESTCHESTER"
"Dandy Mini Mart 55","-76.872536","42.500702","Tichenor Rd - NYS Rt 414","","Hector","NY","14841","","SCHUYLER"
"Dandy Mini Mart 42","-75.98761","42.193466","51 Commercial Dr","","Johnson City","NY","13790","4111","BROOME"
"Dandy Mini Mart 44","-76.164131","42.696732","6002 State Route 281","","Little York","NY","13087","9998","CORTLAND"
"Seeds In The Middle Crown Heights Farmers Market","-73.940071","40.662579","510 Albany Ave","Hamilton Metz Park","Brooklyn","NY","11203","1226","KINGS"
"981 Rickys Grocery Corp","-73.901772","40.823044","981 Union Avenue","","Bronx","NY","10459","","BRONX"
"7-Eleven Store 39392A","-73.980774","40.741955","395 3rd Ave","","New York","NY","10016","8103","NEW YORK"
"7-Eleven Store 35057A","-73.983299","40.747185","171 Madison Ave","","New York","NY","10016","","NEW YORK"
"Tony Deli Grocery","-73.904076","40.670708","1861 Pitkin Ave","","Brooklyn","NY","11212","7801","KINGS"
"Martes Food Center Corp","-73.92157","40.831566","1055 Walton Ave","","Bronx","NY","10452","8912","BRONX"
"Family Dollar 8663","-77.621185","43.117317","1653 Mount Hope Ave","","Rochester","NY","14620","4547","MONROE"
"Pennsylvania Deli Grocery Corp","-73.894035","40.664848","509 Pennsylvania Ave","","Brooklyn","NY","11207","5312","KINGS"
"Compruebe Mini Mart","-73.411606","40.848503","1415 New York Ave","","Huntington Station","NY","11746","1705","SUFFOLK"
"Aristo Gourmet Deli","-73.965233","40.693546","497 Myrtle Ave","","Brooklyn","NY","11205","2508","KINGS"
"1720 Food Corp DBA Key Food","-73.93367","40.677444","1720 Atlantic Ave","Ste A","Brooklyn","NY","11213","1218","KINGS"
"Worknpray Enterprises Inc","-73.986328","40.692032","136 Lawrence St","","Brooklyn","NY","11201","5209","KINGS"
"Bronx Zoo Deli Corp","-73.883049","40.853714","732 E 187th Street","","Bronx","NY","10458","","BRONX"
"TNT Food Market DBA DR Food Market Corp","-73.886574","40.661758","721 Van Siclen Ave","","Brooklyn","NY","11207","","KINGS"
"North Greece Grocery Inc","-77.696213","43.265686","502 Long Pond Rd","","Rochester","NY","14612","3006","MONROE"
"Reagan Deli Grocery Inc","-73.882729","40.676456","731 Liberty Ave","","Brooklyn","NY","11208","2221","KINGS"
"212 Grand Food","-73.996117","40.71896","212 Grand Street","","New York","NY","10013","","NEW YORK"
"Pitkin Supermarket Inc","-73.870346","40.675659","2757 Pitkin Ave","","Brooklyn","NY","11208","3119","KINGS"
"Munch Stop Deli & Grocery Inc","-73.91568","40.713501","6404 Flushing Ave","","Maspeth","NY","11378","","QUEENS"
"Sugar Creek Foods","-77.099876","42.679531","2901 State Route 364","","Penn Yan","NY","14527","9323","YATES"
"North Branch Food Mart Inc","-74.974045","41.803497","13 Trading Post Rd","","North Branch","NY","12766","5312","SULLIVAN"
"Angel Petroleum, Ltd","-73.906433","40.66774","460 Mother Gaston Blvd","","Brooklyn","NY","11212","7618","KINGS"
"Lnl Discount Store Inc","-73.869461","40.751957","9713 37th Ave","","Corona","NY","11368","1747","QUEENS"
"Greatwoods Farm","-74.623627","42.146744","43021 Route 28","","Arkville","NY","12406","","DELAWARE"
"Carino Deli & Grocery Corp","-73.908791","40.833828","1275 Webster Ave","","Bronx","NY","10456","3356","BRONX"
"Aldi 50","-76.05545","42.0858","134 Vestal Pkwy W","","Vestal","NY","13850","1529","BROOME"
"Viva Deli Grocery Corp","-73.937325","40.797508","2276 2nd Ave","Frnt 1","New York","NY","10035","4807","NEW YORK"
"ShopRite Supermarket 229","-73.886719","42.817562","2333 Nott St E","","Schenectady","NY","12309","4302","SCHENECTADY"
"Stop & Go Market","-75.954994","42.115105","237 Main St","Ste 1","Johnson City","NY","13790","2494","BROOME"
"Subway Shop","-73.830528","40.660053","7 Coleman Sq","","Howard Beach","NY","11414","3529","QUEENS"
"Akshar 300 Inc","-73.454742","40.730644","300 Fulton St","","Farmingdale","NY","11735","2526","NASSAU"
"Akshar 108 Inc","-73.84922","40.7323","6415 108th St","","Forest Hills","NY","11375","1603","QUEENS"
"Prabhu Grocery Store Inc N/A","-73.998497","40.604786","1977 86th St","","Brooklyn","NY","11214","3103","KINGS"
"Moe Convenience Store Corp","-73.910248","40.832455","382 E 168th St","","Bronx","NY","10456","3738","BRONX"
"King Washington Grocery Corp","-73.936707","40.849354","4225 Broadway","","New York","NY","10033","3771","NEW YORK"
"Golden Pine Deli","-73.402023","40.687302","2580 Great Neck Rd","","Copiague","NY","11726","1612","SUFFOLK"
"Simply Seafood DBA Just Fish LLC","-73.867332","40.863728","2542B White Plains Rd","","Bronx","NY","10467","8144","BRONX"
"Sandwich King","-73.819748","40.765137","14625 Northern Blvd","","Flushing","NY","11354","4234","QUEENS"
"Central Ave Deli & Grocery Inc","-73.75103","40.605907","1435 Central Ave","","Far Rockaway","NY","11691","3910","QUEENS"
"Bravo Coffee & Deli Inc","-73.887222","40.855354","608 E 187th St","","Bronx","NY","10458","6705","BRONX"
"J & I Products Corp/DBA Inthira Thai Market","-73.899666","40.746384","6404 39th Ave","","Woodside","NY","11377","2847","QUEENS"
"7-Eleven Store 34216A","-72.538918","40.984444","9945 Main Rd","","Mattituck","NY","11952","1529","SUFFOLK"
"Boulevard Market","-73.806412","40.763271","15825 Northern Blvd","","Flushing","NY","11358","1640","QUEENS"
"Capital Bargain Store","-73.766861","42.659786","102 Central Ave","","Albany","NY","12206","3002","ALBANY"
"Shivshanker Grocery Inc","-73.832603","40.699516","11623 Jamaica Ave","","Richmond Hill","NY","11418","2412","QUEENS"
"New Way Deli & Lottery Corp","-73.89576","40.86684","77 E Kingsbridge Rd","","Bronx","NY","10468","7503","BRONX"
"920 Deli Grocery Inc`","-73.887421","40.837234","920 E 174th St","","Bronx","NY","10460","","BRONX"
"Colmadon Deli Grocery, Corp","-74.011673","40.640251","5621 6th Ave","","Brooklyn","NY","11220","3418","KINGS"
